'strain','stress'
4.29966,191.43255
4.29194,191.00855
4.30787,190.3978
4.31946,189.99627
4.30512,190.67252
4.31178,191.33615
4.29746,190.69744
4.29224,191.9797
4.30967,190.93167
4.28331,191.23886
4.29619,191.55774
4.30226,190.49839
4.30374,190.40007
4.30713,190.69727
4.30295,191.42341
4.30336,190.51324
4.30095,190.606
4.28972,191.85389
4.30452,190.53372
4.30219,191.89737
4.30273,191.35943
4.29258,191.42858
4.28201,192.31726
4.30907,191.13406
4.29837,191.63985
4.28361,192.00995
4.30271,191.10122
4.29375,191.22849
4.29987,191.58593
4.29624,191.49353
4.29982,190.75376
4.28764,191.77684
4.28756,192.8315
4.28917,191.76354
4.28307,192.8089
4.30455,191.9152
4.30526,191.16478
4.27404,192.5934
4.28019,192.08667
4.30309,192.13811
4.29307,191.70098
4.28729,191.90426
4.28994,191.52167
4.29464,191.80888
4.30657,190.96218
4.29914,191.39434
4.2834,191.61475
4.29422,192.18333
4.28476,192.53932
4.27952,192.44568
4.30564,191.92537
4.32596,190.65054
4.32347,191.96802
4.30924,190.9827
4.31748,191.81557
4.30155,191.49786
4.32617,191.88769
4.31711,192.51296
4.31756,191.22436
4.32702,190.99531
4.32691,190.54869
4.34033,191.28106
4.31958,191.43719
4.29742,191.73799
4.31706,191.45201
4.3273,191.33793
4.31694,191.58834
4.33068,191.50029
4.31955,190.78643
4.32047,190.72143
4.32127,190.81241
4.31995,191.57315
4.33209,190.95447
4.33662,190.31981
4.3258,190.59724
4.30731,190.73896
4.33874,190.62114
4.33051,190.79223
4.31515,190.63512
4.32657,190.51373
4.31999,190.40712
4.32178,191.06625
4.31892,190.63805
4.31404,191.36081
4.3272,190.96235
4.33401,190.07197
4.32439,190.58846
4.32562,190.47109
4.33052,190.47456
4.32386,190.26115
4.31065,190.5853
4.32237,190.92103
4.32228,190.79892
4.32126,191.25862
4.32459,190.7066
4.31533,190.79594
4.30474,191.21307
4.32318,191.44723
4.32017,191.23362
4.32637,190.80409
4.32516,190.98046
4.31712,190.93523
4.31391,191.46158
4.31626,190.88717
4.33637,190.28612
4.32223,190.95697
4.32552,190.42127
4.30985,191.23146
4.34136,190.05461
4.32452,191.08423
4.3182,191.50924
4.30727,191.3871
4.31937,191.11978
4.34119,190.67595
4.3287,190.81049
4.30777,190.68163
4.33679,190.69572
4.31996,191.89678
4.31764,191.55371
4.31732,191.80836
4.31373,192.12996
4.31991,192.01231
4.32648,190.99302
4.31878,191.00968
4.30583,191.99022
4.32813,190.96788
4.32307,190.86772
4.31897,190.81021
4.31915,192.10821
4.33512,191.68768
4.31946,191.87185
4.31902,191.40697
4.31395,191.40537
4.32253,191.10573
4.32473,191.2845
4.33522,191.07178
4.32652,191.23922
4.33027,190.34267
4.32222,191.96761
4.32178,191.13917
4.3127,191.7076
4.31612,191.63652
4.32209,191.46445
4.31175,191.93554
4.30812,192.07594
4.32573,191.3773
4.31994,191.33675
4.31996,191.50917
4.30555,191.70359
4.31113,191.97074
4.33984,190.88313
4.30692,191.96227
4.31562,190.71997
4.31752,190.8599
4.30614,192.19622
4.31249,191.44624
4.321,191.5623
4.31947,191.4463
4.3192,191.61601
4.32429,191.45702
4.30839,191.5941
4.33382,190.83692
4.34196,190.61238
4.32765,191.55093
4.31821,191.64638
4.32055,191.35829
4.32913,191.36777
4.32858,191.29882
4.30987,191.12979
4.33158,190.79899
4.3291,190.81901
4.31626,190.53845
4.32812,190.81912
4.33339,189.78471
4.34575,189.68685
4.32922,189.19437
4.33474,189.53882
4.33746,190.0086
4.33044,190.67318
4.32172,190.04696
4.3214,190.5267
4.32649,190.5911
4.33841,190.99215
4.3337,190.21859
4.32238,190.39009
4.32437,190.66296
4.33296,190.76435
4.33433,190.52552
4.32647,190.85274
4.32837,190.44973
4.32686,190.71719
4.32023,190.81899
4.3164,190.97933
4.32365,190.70457
4.32676,190.89773
4.31508,191.36952
4.30754,191.68009
4.31626,191.61702
4.32486,191.37472
4.3195,191.34592
4.32265,191.1116
4.31958,191.66081
4.31857,190.94583
4.32597,191.36722
4.33674,191.06292
4.32562,190.26584
4.32702,190.66146
4.32488,190.15133
4.323,190.53037
4.33446,190.66134
4.33711,189.41095
4.32105,190.33211
4.32646,190.12214
4.3295,190.41578
4.33177,189.31273
4.31783,190.44725
4.3259,190.49034
4.32667,190.69482
4.34552,190.40857
4.32967,190.45174
4.31596,190.67667
4.32839,190.33219
4.32973,191.37545
4.3208,191.15975
4.33171,191.25826
4.32336,190.47573
4.32788,190.349
4.31587,191.47443
4.31854,190.10286
4.33368,190.02761
4.34608,189.38661
4.33184,189.62557
4.32715,189.92849
4.32368,190.87502
4.32799,190.72107
4.32175,190.40607
4.32971,190.73749
4.33169,190.40181
4.33127,190.53191
4.34959,189.75336
4.31886,189.13886
4.33542,190.27375
4.33835,189.73759
4.32953,189.40996
4.33398,189.94628
4.33567,189.63171
4.32879,190.62349
4.32489,191.04729
4.33301,189.93858
4.32629,190.12774
4.33103,190.265
4.3245,189.23784
4.32401,189.6614
4.33796,189.31921
4.33263,190.24832
4.34377,189.31742
4.34275,189.51345
4.33729,188.94188
4.34038,188.78873
4.3483,188.96369
4.32858,189.02534
4.34148,188.71033
4.33534,189.52801
4.32849,189.96512
4.33973,188.77738
4.33941,189.00588
4.33435,189.72735
4.33926,189.74786
4.32199,190.25651
4.32878,189.48028
4.34728,189.09078
4.35592,188.81595
4.3437,188.39681
4.32738,189.68683
4.33363,190.01585
4.33305,190.19904
4.33029,189.64773
4.32605,190.72892
4.3289,190.63436
4.32808,190.24952
4.32775,190.67794
4.34064,189.79829
4.33136,189.9541
4.33991,189.29195
4.32846,190.42065
4.32945,189.95315
4.3322,190.29237
4.33434,190.10935
4.32331,190.15938
4.33573,190.09247
4.33424,189.96488
4.331,190.18445
4.33102,190.12554
4.32186,190.29226
4.34519,189.27823
4.34374,189.18873
4.32584,190.07635
4.3301,190.23844
4.34679,189.48127
4.33934,189.94852
4.32918,189.71144
4.32252,190.58832
4.34177,189.38872
4.33994,190.04403
4.33154,189.8237
4.30896,190.5859
4.34011,189.85464
4.3393,190.28858
4.32083,191.04391
4.32731,190.07403
4.31743,190.91958
4.37303,190.23473
4.35947,190.94237
4.35982,190.20459
4.3637,190.26664
4.36582,190.34045
4.35551,191.31799
4.35919,190.85415
4.36015,190.60952
4.36834,190.72785
4.35904,190.21622
4.36216,190.62438
4.36251,191.37028
4.35361,191.71853
4.37833,190.47105
4.35678,190.94867
4.35892,190.5739
4.3495,191.40659
4.35632,192.36229
4.34283,190.83106
4.34849,191.21424
4.36469,191.00543
4.35252,191.03936
4.3539,191.48388
4.3642,191.11776
4.35723,191.51929
4.35006,191.01415
4.34805,190.95021
4.35234,191.53158
4.36341,191.38393
4.36182,190.44725
4.36326,190.36193
4.34748,190.44417
4.36516,190.47544
4.36247,189.6213
4.36327,190.50286
4.36301,191.53946
4.34139,191.01357
4.356,191.02402
4.35222,191.81846
4.35282,191.26082
4.36094,190.85012
4.34193,190.4974
4.36621,190.32768
4.34815,191.3995
4.37222,190.26003
4.36287,191.26003
4.34716,191.1806
4.3463,190.97282
4.36254,191.16905
4.35916,190.86553
4.35228,191.57681
4.35838,191.20368
4.34891,191.10062
4.33922,191.51867
4.36151,191.51041
4.3614,191.43373
4.36083,191.14939
4.3519,191.23815
4.3448,190.79521
4.35292,190.73132
4.36202,190.98859
4.35403,191.14324
4.34285,191.8987
4.35411,190.95138
4.364,190.97927
4.36209,191.79434
4.35507,191.75373
4.34955,191.79064
4.35562,191.34149
4.36101,191.59718
4.34244,191.7908
4.33565,191.74777
4.36313,191.36769
4.36057,191.07526
4.3532,191.16955
4.34517,191.63309
4.36821,190.7316
4.35494,191.31362
4.35013,190.89901
4.35054,191.13542
4.36454,190.36295
4.3681,190.32576
4.36096,190.68001
4.34534,190.81987
4.3593,190.91697
4.35702,191.03501
4.35966,190.89557
4.3594,191.7884
4.35278,191.48949
4.36242,191.28772
4.35415,192.08189
4.36572,190.23324
4.35864,191.2189
4.35607,190.66925
4.35867,190.78494
4.35382,190.2402
4.37215,190.15581
4.35396,190.18956
4.37844,190.3165
4.37149,189.43417
4.36507,190.01313
4.37591,189.85803
4.37327,190.12457
4.35552,190.64654
4.36463,191.07499
4.37558,190.72244
4.36226,189.52301
4.37027,189.84322
4.37647,190.03914
4.35435,190.8156
4.35761,190.80968
4.37218,190.25466
4.36483,190.38457
4.36006,190.04799
4.34877,189.92311
4.36547,189.62748
4.38219,190.29539
4.36099,190.50262
4.3595,190.27402
4.3653,189.62111
4.3647,190.19066
4.36633,190.25797
4.37831,189.2116
4.36898,188.89246
4.36552,189.71594
4.37604,189.18935
4.36403,189.56523
4.35916,190.09275
4.36305,189.92282
4.34968,190.54124
4.35692,190.6582
4.36566,190.16491
4.36875,189.97623
4.35649,190.70439
4.35027,191.28051
4.34335,191.08781
4.35923,190.66239
4.37039,190.72802
4.35658,191.03427
4.36648,190.29354
4.36105,191.17312
4.3677,190.39344
4.36811,189.665
4.3493,190.41916
4.35076,191.32859
4.35561,191.38687
4.34535,190.94887
4.3487,191.53042
4.35724,191.0683
4.36588,190.6204
4.3503,191.06658
4.34626,191.39093
4.36175,190.13201
4.35496,190.81387
4.36869,189.99068
4.35751,190.02376
4.35012,190.73721
4.35668,190.98599
4.35714,190.66855
4.35373,189.85407
4.37124,190.50687
4.35363,190.79978
4.34635,191.74825
4.37475,190.55081
4.36235,190.52852
4.36208,191.14623
4.35993,191.0555
4.35437,190.26866
4.37525,190.33349
4.37579,190.2378
4.35218,191.53975
4.35825,190.73094
4.359,190.85805
4.3448,191.90722
4.35358,191.3951
4.3386,192.27668
4.34216,192.20163
4.33736,191.5739
4.3577,191.19754
4.35313,191.8678
4.36818,190.94939
4.35878,191.62049
4.3598,191.57373
4.33411,192.29036
4.34025,192.83438
4.34366,192.36318
4.34035,192.29658
4.35698,191.60275
4.34855,191.55435
4.35541,191.80464
4.35403,190.79986
4.34206,191.2834
4.34317,191.85388
4.34676,191.58196
4.34347,192.33002
4.34682,192.16575
4.35848,192.69015
4.34923,192.01762
4.35095,191.07143
4.34678,192.05197
4.33838,191.44877
4.35693,191.75616
4.34876,191.97747
4.34199,191.23394
4.35284,191.77972
4.36499,191.77509
4.35542,191.9229
4.35084,192.55303
4.34126,192.02967
4.34448,192.38164
4.35414,191.73768
4.3441,193.0302
4.33249,191.59586
4.34369,191.77003
4.33175,192.53355
4.34127,191.70726
4.34744,193.04032
4.35419,192.19016
4.35399,191.88941
4.34944,192.3787
4.35169,191.89579
4.34695,191.29598
4.35141,191.47361
4.35238,191.78474
4.34792,191.654
4.36262,192.21787
4.34515,192.75374
4.34233,191.8792
4.33855,192.07484
4.35451,190.73069
4.36365,190.98229
4.35518,191.36637
4.35321,191.27688
4.34997,191.57184
4.34966,192.43275
4.35435,191.88838
4.35646,191.00217
4.35855,191.20578
4.37649,191.36409
4.35084,191.63004
4.33657,192.34031
4.35088,192.14041
4.35562,190.73746
4.34977,192.20775
4.34399,191.64079
4.34073,192.60749
4.35255,191.97999
4.33335,192.23195
4.34535,192.07985
4.35639,191.80088
4.34998,192.41831
4.34824,192.05627
4.33871,192.12763
4.34739,192.68111
4.35487,192.82344
4.33799,192.55145
4.35026,191.48309
4.35183,191.61649
4.34448,192.5755
4.35825,191.33747
4.36076,191.69042
4.37273,190.53739
4.36922,191.93353
4.38128,190.37338
4.37911,191.50197
4.37222,191.82856
4.3704,192.25913
4.39401,191.28202
4.36009,192.34666
4.38069,191.99133
4.3693,192.08831
4.36042,191.45853
4.38378,191.54283
4.3738,192.33629
4.37951,191.75079
4.36482,191.79968
4.37838,191.66668
4.35955,192.85428
4.36915,192.41494
4.3783,191.93071
4.37153,191.39626
4.36739,191.85974
4.38446,191.38128
4.36976,192.42781
4.38451,192.13483
4.36264,193.14252
4.36787,192.81047
4.36325,192.46831
4.37683,191.78665
4.36227,192.41924
4.37807,192.4268
4.37048,192.23861
4.36825,192.3492
4.37013,191.97255
4.37089,191.53103
4.36651,191.64613
4.36649,192.13675
4.37588,191.14651
4.38528,191.44392
4.3611,192.60234
4.36049,191.56736
4.37713,191.54083
4.38424,192.51013
4.35377,192.56123
4.34999,193.16866
4.36759,192.24665
4.37254,192.20645
4.37058,192.49591
4.3755,192.43915
4.38185,191.58856
4.379,191.92454
4.37836,192.17646
4.36799,192.25035
4.36761,192.33618
4.38902,191.33843
4.3632,191.52593
4.37188,191.98738
4.37618,191.53894
4.37326,191.42511
4.37664,191.64943
4.37567,190.86389
4.36003,192.37048
4.3832,191.69556
4.37874,191.1675
4.36766,192.17111
4.3556,192.54445
4.37399,192.44071
4.37751,191.99259
4.36567,192.03573
4.36967,191.1901
4.37687,191.62628
4.36833,192.45469
4.36592,191.65146
4.37315,191.68235
4.37304,191.24957
4.37591,191.69114
4.35909,192.35635
4.35661,192.42623
4.37387,192.04547
4.37392,192.04101
4.35693,192.54616
4.36619,191.66211
4.37167,191.22271
4.36709,191.53528
4.37591,191.56
4.37401,191.54047
4.36805,191.21181
4.3726,191.38163
4.37721,191.40807
4.38675,191.06553
4.37781,191.69699
4.36754,192.0939
4.37479,192.47215
4.37476,191.82589
4.37671,191.49128
4.37941,192.26738
4.36527,192.3104
4.35263,192.10516
4.3756,191.8899
4.37069,192.82241
4.3496,193.10678
4.36197,192.36052
4.36353,192.08484
4.36169,193.14421
4.37387,192.18957
4.35623,192.63946
4.3789,190.99422
4.38917,192.17807
4.37508,192.1507
4.37005,192.02875
4.38222,192.03089
4.36494,192.31048
4.35144,192.39437
4.36915,191.60531
4.37035,191.97164
4.37223,191.36757
4.38453,191.47179
4.35164,192.24441
4.38207,191.54471
4.38329,191.58957
4.36784,191.73271
4.36632,191.72166
4.37302,192.52508
4.36325,192.78366
4.37436,192.64018
4.37329,192.01511
4.36455,192.92653
4.38224,191.74372
4.36049,192.27626
4.36611,191.93962
4.37334,192.53602
4.37722,191.51004
4.37207,192.17808
4.36566,192.30364
4.3761,191.62287
4.37946,191.32566
4.37832,191.34417
4.36182,192.1059
4.37653,192.17553
4.37168,192.45633
4.37542,191.4482
4.37658,191.2722
4.38258,192.07224
4.37396,191.35487
4.37522,190.82061
4.39098,190.84858
4.38028,191.00687
4.39625,190.11727
4.37639,191.03788
4.37817,190.34059
4.3796,190.81817
4.38901,190.46218
4.37595,191.11492
4.36897,191.08666
4.37972,191.086
4.37164,191.88437
4.37176,191.88373
4.38173,190.75254
4.37592,189.94345
4.37794,190.70732
4.38441,190.68811
4.37318,191.01913
4.36556,190.27007
4.38629,190.87342
4.38058,190.69953
4.37403,190.8467
4.37206,191.89446
4.37995,190.83435
4.37205,190.19153
4.37911,191.49204
4.37751,190.96647
4.38953,190.32974
4.38318,191.01081
4.37644,191.16982
4.37999,190.60574
4.37803,190.97913
4.38031,191.17052
4.37749,190.7684
4.37981,190.70423
4.39337,190.6891
4.38838,189.76616
4.38902,190.01503
4.37547,190.38604
4.38483,190.7196
4.39489,190.35529
4.37426,190.03582
4.38706,190.47
4.38047,190.59691
4.38047,191.07341
4.37264,190.67993
4.37865,191.05164
4.38229,190.2369
4.38794,191.09675
4.38727,189.6278
4.38139,190.236
4.39781,189.82543
4.38294,190.46715
4.382,189.88201
4.38725,190.03064
4.38395,190.22199
4.38402,189.87007
4.389,190.44564
4.38843,189.60214
4.38103,190.42626
4.3975,189.69712
4.38046,190.41297
4.38494,190.43248
4.38642,189.67392
4.38613,190.1691
4.38191,190.89658
4.37262,190.41732
4.39003,190.77522
4.38989,190.02226
4.38879,190.65515
4.38414,190.39544
4.38736,189.7811
4.38556,189.86777
4.38366,189.1102
4.36573,190.79233
4.39724,189.48822
4.39801,190.53104
4.38198,190.1787
4.37663,191.05247
4.38705,190.17157
4.38469,190.17955
4.38793,190.47928
4.38201,190.47453
4.38444,190.4923
4.38378,191.19141
4.38234,190.72734
4.37604,190.19952
4.38579,191.18265
4.38349,190.64352
4.38273,190.23015
4.399,189.51636
4.37698,190.62382
4.38722,190.73306
4.37358,190.87243
4.37466,191.30408
4.37203,191.04002
4.38541,190.28874
4.38197,190.98608
4.37072,191.77198
4.38675,189.97321
4.38749,190.61154
4.3794,191.70025
4.37989,190.84364
4.37416,190.74494
4.38165,190.30464
4.40029,188.8016
4.37711,190.00877
4.39495,189.8284
4.38243,190.30303
4.38055,190.168
4.38275,189.83681
4.37704,190.74809
4.39548,189.7876
4.39654,189.90924
4.39425,190.48728
4.3694,190.80742
4.38558,190.13565
4.40858,190.37635
4.42515,189.77576
4.4176,190.22938
4.40834,189.63681
4.41253,189.9063
4.41082,189.79029
4.41922,189.07013
4.40814,190.25245
4.41473,189.89396
4.40767,189.90356
4.39303,190.55921
4.41905,190.39021
4.41652,189.81274
4.41085,189.76396
4.40107,190.90076
4.41183,190.09119
4.42331,190.24211
4.42152,190.23902
4.40278,189.95698
4.4176,189.25198
4.41174,189.79741
4.4056,190.45545
4.42058,189.36345
4.4146,190.11738
4.41042,190.20323
4.40078,189.88497
4.40642,190.58679
4.411,190.91009
4.41476,191.1701
4.4045,190.28327
4.39451,190.777
4.39373,191.82642
4.4166,190.63917
4.4155,190.43756
4.40837,191.31094
4.40903,190.39837
4.41541,190.65696
4.4094,190.33705
4.41089,190.50591
4.41479,190.17565
4.41219,190.47863
4.39731,190.39942
4.40319,190.58156
4.40881,189.92071
4.40694,190.9838
4.40625,191.0457
4.40815,190.68495
4.40245,190.53495
4.41078,190.13597
4.42507,189.59997
4.41596,189.999
4.39583,190.61665
4.40663,190.09167
4.42223,189.5462
4.40717,189.71972
4.41769,189.68833
4.41872,189.5527
4.4152,189.94868
4.40824,190.21299
4.41744,189.72349
4.41011,189.89509
4.41963,189.768
4.40412,190.05041
4.39831,190.65199
4.41147,190.57798
4.40161,191.29632
4.40552,190.82777
4.40401,190.02703
4.41838,189.6834
4.41531,190.19095
4.42328,189.42324
4.41778,188.85217
4.40678,190.3028
4.39792,190.91609
4.41109,190.78993
4.39667,190.77348
4.42628,189.86151
4.41571,190.39014
4.40794,189.73024
4.40478,190.11457
4.40433,190.04549
4.41683,189.98034
4.42717,190.31795
4.39766,189.74335
4.40523,189.94549
4.41947,189.88729
4.4196,190.36902
4.41703,189.80552
4.42504,189.70233
4.41038,189.96504
4.41689,189.85598
4.40704,191.08556
4.4044,190.84695
4.41234,190.59337
4.40337,191.00745
4.40453,189.92135
4.41135,190.30223
4.41814,190.43099
4.42085,189.85064
4.4049,190.20902
4.40941,189.68483
4.42469,189.26468
4.42579,189.87642
4.41369,190.78547
4.41258,190.32989
4.42444,190.23471
4.41133,189.8885
4.40149,190.10276
4.3982,190.87235
4.41608,189.40872
4.41651,190.09327
4.39454,190.33876
4.40837,189.99768
4.40914,190.05271
4.41979,190.13813
4.40044,190.45724
4.41572,190.26492
4.40214,190.94184
4.42847,189.73625
4.39509,190.65013
4.40444,190.45576
4.408,190.52045
4.40966,190.25586
4.39973,189.90506
4.41855,189.84973
4.40808,190.5435
4.41341,190.94938
4.40731,190.93086
4.41208,189.68429
4.40262,190.49853
4.41486,190.16751
4.39661,190.89879
4.39243,191.56767
4.40307,191.43777
4.41288,191.15389
4.40874,190.8891
4.40437,190.88217
4.39409,190.70348
4.40606,190.54812
4.40872,189.91032
4.41226,190.19469
4.40872,190.64251
4.41137,190.63761
4.41056,190.11871
4.40619,190.05832
4.40055,190.32635
4.40856,190.97907
4.41657,190.62392
4.39938,190.37743
4.40469,191.27828
4.4063,191.29354
4.40834,190.44274
4.40867,190.94294
4.40964,190.59714
4.41194,190.37587
4.42564,190.12873
4.41696,189.91878
4.4102,190.21717
4.41679,189.78825
4.41435,189.89179
4.40558,189.45657
4.4202,190.61159
4.42461,190.43855
4.4117,189.97163
4.4007,191.0862
4.40003,190.84693
4.40981,190.7435
4.42171,190.66481
4.40505,190.26427
4.40575,190.07509
4.41844,190.48965
4.40825,190.34785
4.41666,189.78336
4.41968,189.95517
4.40514,190.3742
4.41599,190.28455
4.41471,190.47832
4.41953,189.75887
4.40987,189.9375
4.42176,189.4507
4.41027,189.76444
4.41087,189.73713
4.41311,189.12316
4.4114,190.28555
4.412,190.12069
4.40749,190.76674
4.41052,190.28636
4.3998,190.00334
4.42231,189.27431
4.42298,189.59818
4.42166,189.75278
4.42786,189.32462
4.41229,189.54065
4.41846,188.93639
4.41808,190.17606
4.42987,189.01341
4.41358,188.76759
4.40503,189.77499
4.40598,189.69629
4.42777,190.03285
4.40913,189.64851
4.40947,189.86747
4.41757,189.57768
4.41671,188.85175
4.41608,189.79037
4.41824,189.15738
4.4192,188.46442
4.43831,188.02931
4.42451,188.72355
4.41586,189.01871
4.41653,188.9497
4.42343,189.37196
4.4121,189.83825
4.41166,190.13604
4.41177,190.22253
4.41064,190.21423
4.41073,189.80586
4.40537,190.53691
4.40953,190.26843
4.41688,189.47253
4.41426,189.3784
4.4076,190.02991
4.40062,190.23928
4.42521,190.43051
4.40987,190.51221
4.40266,190.1938
4.41834,190.68381
4.41462,190.89277
4.40444,190.69555
4.40388,189.88727
4.40058,190.43988
4.406,190.65922
4.40918,190.51437
4.42179,189.89871
4.40405,190.77817
4.4107,190.63586
4.40278,190.69041
4.41298,189.39429
4.41492,189.83279
4.4078,189.32254
4.39566,190.72212
4.39255,191.47014
4.4004,190.25155
4.40379,190.50999
4.41201,190.76225
4.40567,190.74333
4.38936,190.88521
4.40734,190.60376
4.40536,190.67775
4.41897,190.73373
4.40849,190.08814
4.40285,190.2869
4.41889,190.00543
4.41182,190.56407
4.41035,190.08482
4.41666,190.16693
4.42438,190.17647
4.40179,190.57014
4.40891,190.42657
4.41284,189.75342
4.40985,190.49342
4.43334,189.99314
4.43404,190.25007
4.4363,190.24787
4.44064,190.27704
4.43337,190.52148
4.44272,188.88248
4.44024,190.22438
4.44558,190.21697
4.43599,190.50996
4.43157,190.49572
4.41639,191.41653
4.4285,191.32575
4.42817,190.32449
4.42608,190.51051
4.424,190.82242
4.45373,190.05026
4.43727,190.53953
4.42172,189.90339
4.43962,189.64261
4.44956,190.00661
4.43665,189.74115
4.42923,190.30492
4.4345,190.39834
4.42023,191.64213
4.43157,191.07445
4.42978,190.54576
4.41699,190.37129
4.4339,190.89167
4.44346,189.85097
4.43862,189.91989
4.43302,190.97874
4.41975,191.04855
4.41276,192.26993
4.42181,191.1874
4.41701,191.63443
4.41629,192.25789
4.4327,191.04218
